table,column,dataset_id,predicted_semantic_type
CommonGovernment_7,column_14,CommonGovernment_7+column_14,description
CommonGovernment_7,column_16,CommonGovernment_7+column_16,code
CommonGovernment_7,column_32,CommonGovernment_7+column_32,category
CommonGovernment_7,column_33,CommonGovernment_7+column_33,category
CommonGovernment_7,column_55,CommonGovernment_7+column_55,year
CommonGovernment_8,column_3,CommonGovernment_8+column_3,name
CommonGovernment_8,column_14,CommonGovernment_8+column_14,description
CommonGovernment_8,column_16,CommonGovernment_8+column_16,code
CommonGovernment_8,column_28,CommonGovernment_8+column_28,name
CommonGovernment_8,column_32,CommonGovernment_8+column_32,category
CommonGovernment_8,column_44,CommonGovernment_8+column_44,description
CommonGovernment_8,column_55,CommonGovernment_8+column_55,year
CommonGovernment_9,column_3,CommonGovernment_9+column_3,name
CommonGovernment_9,column_11,CommonGovernment_9+column_11,code
CommonGovernment_9,column_14,CommonGovernment_9+column_14,description
CommonGovernment_9,column_16,CommonGovernment_9+column_16,code
CommonGovernment_9,column_28,CommonGovernment_9+column_28,name
CommonGovernment_9,column_32,CommonGovernment_9+column_32,category
CommonGovernment_9,column_44,CommonGovernment_9+column_44,description
CommonGovernment_9,column_55,CommonGovernment_9+column_55,year
Corporations_1,column_4,Corporations_1+column_4,city
Corporations_1,column_6,Corporations_1+column_6,country
Corporations_1,column_16,Corporations_1+column_16,location
Euro2016_1,column_2,Euro2016_1+column_2,language
HashTags_1,column_4,HashTags_1+column_4,language
HashTags_1,column_29,HashTags_1+column_29,address
HashTags_1,column_32,HashTags_1+column_32,language
HashTags_1,column_37,HashTags_1+column_37,address
HashTags_1,column_38,HashTags_1+column_38,address
HashTags_1,column_39,HashTags_1+column_39,address
HashTags_1,column_41,HashTags_1+column_41,address
HashTags_1,column_42,HashTags_1+column_42,address
HashTags_1,column_48,HashTags_1+column_48,description
HashTags_1,column_55,HashTags_1+column_55,language
Hatred_1,column_0,Hatred_1+column_0,city
Hatred_1,column_20,Hatred_1+column_20,name
Hatred_1,column_24,Hatred_1+column_24,state
Hatred_1,column_25,Hatred_1+column_25,state
Hatred_1,column_30,Hatred_1+column_30,description
IGlocations1_1,column_3,IGlocations1_1+column_3,city
IGlocations1_1,column_17,IGlocations1_1+column_17,state
IGlocations2_1,column_2,IGlocations2_1+column_2,city
IGlocations2_1,column_13,IGlocations2_1+column_13,state
IGlocations2_2,column_2,IGlocations2_2+column_2,city
IGlocations2_2,column_3,IGlocations2_2+column_3,country
IGlocations2_2,column_13,IGlocations2_2+column_13,state
IUBLibrary_1,column_8,IUBLibrary_1+column_8,format
Medicare1_1,column_12,Medicare1_1+column_12,city
Medicare1_1,column_15,Medicare1_1+column_15,state
Medicare1_1,column_25,Medicare1_1+column_25,day
Medicare1_2,column_12,Medicare1_2+column_12,city
Medicare1_2,column_15,Medicare1_2+column_15,state
Medicare2_1,column_13,Medicare2_1+column_13,city
Medicare2_1,column_14,Medicare2_1+column_14,country
Medicare2_1,column_16,Medicare2_1+column_16,gender
Medicare2_2,column_12,Medicare2_2+column_12,code
Medicare2_2,column_13,Medicare2_2+column_13,city
Medicare2_2,column_16,Medicare2_2+column_16,gender
Medicare3_1,column_6,Medicare3_1+column_6,description
Medicare3_1,column_12,Medicare3_1+column_12,code
Medicare3_1,column_13,Medicare3_1+column_13,city
Medicare3_1,column_16,Medicare3_1+column_16,gender
Medicare3_1,column_19,Medicare3_1+column_19,state
MedPayment1_1,column_12,MedPayment1_1+column_12,code
MedPayment1_1,column_14,MedPayment1_1+column_14,country
MedPayment1_1,column_16,MedPayment1_1+column_16,gender
MedPayment1_1,column_19,MedPayment1_1+column_19,state
MedPayment2_1,column_12,MedPayment2_1+column_12,code
MedPayment2_1,column_13,MedPayment2_1+column_13,city
MedPayment2_1,column_14,MedPayment2_1+column_14,country
MedPayment2_1,column_16,MedPayment2_1+column_16,gender
MedPayment2_1,column_19,MedPayment2_1+column_19,state
MLB_1,column_40,MLB_1+column_40,teamName
MLB_1,column_45,MLB_1+column_45,year
MLB_10,column_27,MLB_10+column_27,name
MLB_10,column_30,MLB_10+column_30,position
MLB_10,column_32,MLB_10+column_32,teamName
MLB_10,column_37,MLB_10+column_37,year
MLB_11,column_27,MLB_11+column_27,name
MLB_11,column_29,MLB_11+column_29,team
MLB_11,column_30,MLB_11+column_30,position
MLB_11,column_37,MLB_11+column_37,year
MLB_12,column_37,MLB_12+column_37,team
MLB_12,column_45,MLB_12+column_45,year
MLB_13,column_40,MLB_13+column_40,teamName
MLB_13,column_45,MLB_13+column_45,year
MLB_14,column_40,MLB_14+column_40,teamName
MLB_14,column_45,MLB_14+column_45,year
MLB_15,column_52,MLB_15+column_52,name
MLB_15,column_56,MLB_15+column_56,team
MLB_15,column_58,MLB_15+column_58,team
MLB_15,column_65,MLB_15+column_65,year
MLB_16,column_52,MLB_16+column_52,name
MLB_16,column_58,MLB_16+column_58,team
MLB_16,column_60,MLB_16+column_60,teamName
MLB_17,column_52,MLB_17+column_52,name
MLB_17,column_65,MLB_17+column_65,year
MLB_18,column_56,MLB_18+column_56,team
MLB_18,column_58,MLB_18+column_58,team
MLB_18,column_65,MLB_18+column_65,year
MLB_19,column_58,MLB_19+column_58,year
MLB_2,column_1,MLB_2+column_1,description
MLB_2,column_5,MLB_2+column_5,name
MLB_2,column_18,MLB_2+column_18,name
MLB_2,column_22,MLB_2+column_22,year
MLB_20,column_52,MLB_20+column_52,teamName
MLB_20,column_58,MLB_20+column_58,year
MLB_21,column_52,MLB_21+column_52,teamName
MLB_21,column_58,MLB_21+column_58,year
MLB_22,column_47,MLB_22+column_47,name
MLB_22,column_51,MLB_22+column_51,team
MLB_22,column_53,MLB_22+column_53,teamName
MLB_22,column_58,MLB_22+column_58,year
MLB_23,column_51,MLB_23+column_51,team
MLB_24,column_47,MLB_24+column_47,name
MLB_24,column_58,MLB_24+column_58,year
MLB_25,column_50,MLB_25+column_50,team
MLB_25,column_53,MLB_25+column_53,teamName
MLB_25,column_58,MLB_25+column_58,year
MLB_26,column_50,MLB_26+column_50,team
MLB_26,column_53,MLB_26+column_53,teamName
MLB_26,column_58,MLB_26+column_58,year
MLB_27,column_50,MLB_27+column_50,team
MLB_27,column_53,MLB_27+column_53,teamName
MLB_27,column_58,MLB_27+column_58,year
MLB_28,column_53,MLB_28+column_53,teamName
MLB_29,column_50,MLB_29+column_50,team
MLB_29,column_53,MLB_29+column_53,teamName
MLB_29,column_58,MLB_29+column_58,year
MLB_3,column_1,MLB_3+column_1,description
MLB_3,column_5,MLB_3+column_5,name
MLB_3,column_6,MLB_3+column_6,day
MLB_3,column_9,MLB_3+column_9,team
MLB_3,column_18,MLB_3+column_18,name
MLB_3,column_22,MLB_3+column_22,year
MLB_30,column_47,MLB_30+column_47,name
MLB_30,column_50,MLB_30+column_50,team
MLB_30,column_53,MLB_30+column_53,teamName
MLB_31,column_52,MLB_31+column_52,teamName
MLB_31,column_57,MLB_31+column_57,year
MLB_32,column_50,MLB_32+column_50,team
MLB_32,column_52,MLB_32+column_52,teamName
MLB_32,column_57,MLB_32+column_57,year
MLB_33,column_50,MLB_33+column_50,team
MLB_33,column_52,MLB_33+column_52,teamName
MLB_33,column_57,MLB_33+column_57,year
MLB_34,column_57,MLB_34+column_57,year
MLB_35,column_50,MLB_35+column_50,team
MLB_35,column_52,MLB_35+column_52,teamName
MLB_35,column_57,MLB_35+column_57,year
MLB_36,column_50,MLB_36+column_50,team
MLB_36,column_52,MLB_36+column_52,teamName
MLB_36,column_57,MLB_36+column_57,year
MLB_37,column_52,MLB_37+column_52,teamName
MLB_37,column_57,MLB_37+column_57,year
MLB_38,column_35,MLB_38+column_35,name
MLB_38,column_41,MLB_38+column_41,teamName
MLB_38,column_46,MLB_38+column_46,year
MLB_39,column_35,MLB_39+column_35,name
MLB_39,column_38,MLB_39+column_38,team
MLB_39,column_41,MLB_39+column_41,teamName
MLB_39,column_46,MLB_39+column_46,year
MLB_4,column_1,MLB_4+column_1,description
MLB_4,column_2,MLB_4+column_2,team
MLB_4,column_5,MLB_4+column_5,name
MLB_4,column_9,MLB_4+column_9,team
MLB_4,column_22,MLB_4+column_22,year
MLB_40,column_41,MLB_40+column_41,teamName
MLB_40,column_46,MLB_40+column_46,year
MLB_41,column_50,MLB_41+column_50,teamName
MLB_41,column_55,MLB_41+column_55,year
MLB_42,column_48,MLB_42+column_48,team
MLB_43,column_50,MLB_43+column_50,teamName
MLB_44,column_50,MLB_44+column_50,teamName
MLB_44,column_55,MLB_44+column_55,year
MLB_45,column_58,MLB_45+column_58,teamName
MLB_45,column_63,MLB_45+column_63,year
MLB_46,column_58,MLB_46+column_58,teamName
MLB_47,column_58,MLB_47+column_58,teamName
MLB_47,column_63,MLB_47+column_63,year
MLB_48,column_58,MLB_48+column_58,teamName
MLB_49,column_54,MLB_49+column_54,teamName
MLB_49,column_59,MLB_49+column_59,year
MLB_5,column_1,MLB_5+column_1,description
MLB_5,column_2,MLB_5+column_2,team
MLB_5,column_6,MLB_5+column_6,name
MLB_5,column_8,MLB_5+column_8,day
MLB_5,column_11,MLB_5+column_11,day
MLB_5,column_12,MLB_5+column_12,team
MLB_5,column_22,MLB_5+column_22,name
MLB_5,column_27,MLB_5+column_27,year
MLB_50,column_54,MLB_50+column_54,teamName
MLB_50,column_59,MLB_50+column_59,year
MLB_52,column_15,MLB_52+column_15,year
MLB_53,column_56,MLB_53+column_56,team
MLB_53,column_58,MLB_53+column_58,teamName
MLB_53,column_63,MLB_53+column_63,year
MLB_54,column_56,MLB_54+column_56,team
MLB_54,column_58,MLB_54+column_58,teamName
MLB_54,column_63,MLB_54+column_63,year
MLB_55,column_56,MLB_55+column_56,team
MLB_55,column_58,MLB_55+column_58,teamName
MLB_55,column_63,MLB_55+column_63,year
MLB_56,column_63,MLB_56+column_63,year
MLB_57,column_22,MLB_57+column_22,year
MLB_58,column_59,MLB_58+column_59,teamName
MLB_59,column_59,MLB_59+column_59,teamName
MLB_59,column_65,MLB_59+column_65,year
MLB_6,column_1,MLB_6+column_1,description
MLB_6,column_2,MLB_6+column_2,team
MLB_6,column_6,MLB_6+column_6,name
MLB_6,column_8,MLB_6+column_8,day
MLB_6,column_12,MLB_6+column_12,team
MLB_6,column_22,MLB_6+column_22,name
MLB_6,column_27,MLB_6+column_27,year
MLB_60,column_59,MLB_60+column_59,teamName
MLB_62,column_59,MLB_62+column_59,teamName
MLB_63,column_51,MLB_63+column_51,name
MLB_63,column_52,MLB_63+column_52,day
MLB_63,column_56,MLB_63+column_56,team
MLB_63,column_59,MLB_63+column_59,teamName
MLB_63,column_64,MLB_63+column_64,year
MLB_64,column_51,MLB_64+column_51,name
MLB_64,column_52,MLB_64+column_52,day
MLB_64,column_56,MLB_64+column_56,team
MLB_64,column_58,MLB_64+column_58,team
MLB_64,column_59,MLB_64+column_59,teamName
MLB_64,column_64,MLB_64+column_64,year
MLB_65,column_51,MLB_65+column_51,name
MLB_65,column_52,MLB_65+column_52,day
MLB_65,column_56,MLB_65+column_56,team
MLB_65,column_59,MLB_65+column_59,teamName
MLB_65,column_64,MLB_65+column_64,year
MLB_66,column_1,MLB_66+column_1,description
MLB_66,column_6,MLB_66+column_6,name
MLB_66,column_8,MLB_66+column_8,day
MLB_66,column_13,MLB_66+column_13,team
MLB_66,column_23,MLB_66+column_23,name
MLB_67,column_1,MLB_67+column_1,description
MLB_67,column_2,MLB_67+column_2,team
MLB_67,column_5,MLB_67+column_5,name
MLB_67,column_6,MLB_67+column_6,day
MLB_67,column_9,MLB_67+column_9,team
MLB_67,column_22,MLB_67+column_22,year
MLB_68,column_1,MLB_68+column_1,description
MLB_68,column_2,MLB_68+column_2,team
MLB_68,column_6,MLB_68+column_6,name
MLB_68,column_8,MLB_68+column_8,day
MLB_68,column_11,MLB_68+column_11,day
MLB_68,column_12,MLB_68+column_12,team
MLB_68,column_22,MLB_68+column_22,name
MLB_68,column_27,MLB_68+column_27,year
MLB_7,column_27,MLB_7+column_27,name
MLB_7,column_37,MLB_7+column_37,year
MLB_8,column_29,MLB_8+column_29,team
MLB_8,column_30,MLB_8+column_30,position
MLB_8,column_37,MLB_8+column_37,year
MLB_9,column_27,MLB_9+column_27,name
MLB_9,column_29,MLB_9+column_29,team
MulheresMil_1,column_63,MulheresMil_1+column_63,gender
NYC_1,column_7,NYC_1+column_7,city
NYC_1,column_16,NYC_1+column_16,address
NYC_1,column_18,NYC_1+column_18,address
NYC_1,column_19,NYC_1+column_19,address
NYC_1,column_46,NYC_1+column_46,status
NYC_2,column_5,NYC_2+column_5,address
NYC_2,column_7,NYC_2+column_7,city
NYC_2,column_16,NYC_2+column_16,address
NYC_2,column_27,NYC_2+column_27,location
PanCreactomy1_1,column_12,PanCreactomy1_1+column_12,code
PanCreactomy1_1,column_14,PanCreactomy1_1+column_14,country
PanCreactomy1_1,column_16,PanCreactomy1_1+column_16,gender
PanCreactomy1_1,column_17,PanCreactomy1_1+column_17,name
PanCreactomy1_1,column_19,PanCreactomy1_1+column_19,state
PanCreactomy2_1,column_6,PanCreactomy2_1+column_6,description
PanCreactomy2_1,column_12,PanCreactomy2_1+column_12,code
PanCreactomy2_1,column_16,PanCreactomy2_1+column_16,gender
PanCreactomy2_1,column_17,PanCreactomy2_1+column_17,name
PanCreactomy2_1,column_19,PanCreactomy2_1+column_19,state
PanCreactomy2_2,column_6,PanCreactomy2_2+column_6,description
PanCreactomy2_2,column_12,PanCreactomy2_2+column_12,code
PanCreactomy2_2,column_14,PanCreactomy2_2+column_14,country
PanCreactomy2_2,column_16,PanCreactomy2_2+column_16,gender
PanCreactomy2_2,column_17,PanCreactomy2_2+column_17,name
Physicians_1,column_12,Physicians_1+column_12,code
Physicians_1,column_13,Physicians_1+column_13,city
Physicians_1,column_14,Physicians_1+column_14,country
Physicians_1,column_16,Physicians_1+column_16,gender
Physicians_1,column_17,Physicians_1+column_17,name
Physicians_1,column_19,Physicians_1+column_19,state
Provider_1,column_12,Provider_1+column_12,code
Provider_1,column_13,Provider_1+column_13,city
Provider_1,column_14,Provider_1+column_14,country
Provider_1,column_16,Provider_1+column_16,gender
Provider_1,column_17,Provider_1+column_17,name
Provider_1,column_19,Provider_1+column_19,state
Provider_2,column_12,Provider_2+column_12,code
Provider_2,column_13,Provider_2+column_13,city
Provider_2,column_14,Provider_2+column_14,country
Provider_2,column_16,Provider_2+column_16,gender
Provider_2,column_17,Provider_2+column_17,name
Provider_2,column_19,Provider_2+column_19,state
Provider_3,column_12,Provider_3+column_12,code
Provider_3,column_13,Provider_3+column_13,city
Provider_3,column_14,Provider_3+column_14,country
Provider_3,column_16,Provider_3+column_16,gender
Provider_3,column_17,Provider_3+column_17,name
Provider_4,column_12,Provider_4+column_12,code
Provider_4,column_13,Provider_4+column_13,city
Provider_4,column_14,Provider_4+column_14,country
Provider_4,column_17,Provider_4+column_17,name
Provider_4,column_19,Provider_4+column_19,state
Provider_5,column_12,Provider_5+column_12,code
Provider_5,column_13,Provider_5+column_13,city
Provider_5,column_16,Provider_5+column_16,gender
Provider_5,column_19,Provider_5+column_19,state
Provider_6,column_12,Provider_6+column_12,code
Provider_6,column_17,Provider_6+column_17,name
Provider_6,column_19,Provider_6+column_19,state
Provider_7,column_12,Provider_7+column_12,code
Provider_7,column_13,Provider_7+column_13,city
Provider_7,column_14,Provider_7+column_14,country
Provider_7,column_16,Provider_7+column_16,gender
Provider_8,column_13,Provider_8+column_13,city
Provider_8,column_14,Provider_8+column_14,country
Provider_8,column_16,Provider_8+column_16,gender
Provider_8,column_17,Provider_8+column_17,name
Provider_8,column_19,Provider_8+column_19,state
RealEstate1_1,column_0,RealEstate1_1+column_0,address
RealEstate1_1,column_1,RealEstate1_1+column_1,address
RealEstate1_1,column_2,RealEstate1_1+column_2,county
RealEstate1_1,column_18,RealEstate1_1+column_18,city
RealEstate1_1,column_26,RealEstate1_1+column_26,year
RealEstate1_2,column_1,RealEstate1_2+column_1,address
RealEstate1_2,column_2,RealEstate1_2+column_2,county
RealEstate1_2,column_5,RealEstate1_2+column_5,duration
RealEstate1_2,column_12,RealEstate1_2+column_12,region
RealEstate1_2,column_18,RealEstate1_2+column_18,city
RealEstate2_1,column_0,RealEstate2_1+column_0,address
RealEstate2_1,column_1,RealEstate2_1+column_1,address
RealEstate2_1,column_14,RealEstate2_1+column_14,region
RealEstate2_2,column_1,RealEstate2_2+column_1,address
RealEstate2_2,column_2,RealEstate2_2+column_2,county
RealEstate2_2,column_14,RealEstate2_2+column_14,region
RealEstate2_2,column_17,RealEstate2_2+column_17,type
RealEstate2_2,column_20,RealEstate2_2+column_20,city
RealEstate2_3,column_1,RealEstate2_3+column_1,address
RealEstate2_3,column_2,RealEstate2_3+column_2,county
RealEstate2_3,column_14,RealEstate2_3+column_14,region
RealEstate2_3,column_17,RealEstate2_3+column_17,type
RealEstate2_3,column_18,RealEstate2_3+column_18,gender
RealEstate2_3,column_20,RealEstate2_3+column_20,city
RealEstate2_4,column_2,RealEstate2_4+column_2,county
RealEstate2_4,column_14,RealEstate2_4+column_14,region
RealEstate2_4,column_17,RealEstate2_4+column_17,type
RealEstate2_5,column_0,RealEstate2_5+column_0,address
RealEstate2_5,column_2,RealEstate2_5+column_2,county
RealEstate2_5,column_14,RealEstate2_5+column_14,region
RealEstate2_5,column_17,RealEstate2_5+column_17,type
RealEstate2_5,column_20,RealEstate2_5+column_20,city
RealEstate2_6,column_0,RealEstate2_6+column_0,address
RealEstate2_6,column_1,RealEstate2_6+column_1,address
RealEstate2_6,column_2,RealEstate2_6+column_2,county
RealEstate2_6,column_17,RealEstate2_6+column_17,type
RealEstate2_7,column_0,RealEstate2_7+column_0,address
RealEstate2_7,column_2,RealEstate2_7+column_2,county
RealEstate2_7,column_20,RealEstate2_7+column_20,city
Redfin1_1,column_4,Redfin1_1+column_4,city
Redfin1_1,column_30,Redfin1_1+column_30,duration
Redfin1_1,column_36,Redfin1_1+column_36,region
Redfin1_1,column_37,Redfin1_1+column_37,type
Redfin1_1,column_41,Redfin1_1+column_41,state
Redfin1_1,column_42,Redfin1_1+column_42,state
Redfin1_2,column_4,Redfin1_2+column_4,city
Redfin1_2,column_41,Redfin1_2+column_41,state
Redfin1_3,column_4,Redfin1_3+column_4,city
Redfin1_3,column_30,Redfin1_3+column_30,duration
Redfin1_3,column_42,Redfin1_3+column_42,state
Redfin1_4,column_4,Redfin1_4+column_4,city
Redfin1_4,column_30,Redfin1_4+column_30,duration
Redfin1_4,column_36,Redfin1_4+column_36,region
Redfin1_4,column_42,Redfin1_4+column_42,state
Redfin2_1,column_30,Redfin2_1+column_30,duration
Redfin2_1,column_36,Redfin2_1+column_36,region
Redfin2_1,column_37,Redfin2_1+column_37,type
Redfin2_1,column_41,Redfin2_1+column_41,state
Redfin2_1,column_42,Redfin2_1+column_42,state
Redfin2_2,column_4,Redfin2_2+column_4,city
Redfin2_2,column_30,Redfin2_2+column_30,duration
Redfin2_2,column_36,Redfin2_2+column_36,region
Redfin2_2,column_37,Redfin2_2+column_37,type
Redfin2_2,column_41,Redfin2_2+column_41,state
Redfin2_2,column_42,Redfin2_2+column_42,state
Redfin2_3,column_4,Redfin2_3+column_4,city
Redfin2_3,column_30,Redfin2_3+column_30,duration
Redfin2_3,column_37,Redfin2_3+column_37,type
Redfin2_3,column_41,Redfin2_3+column_41,state
Redfin2_3,column_42,Redfin2_3+column_42,state
Redfin3_1,column_4,Redfin3_1+column_4,city
Redfin3_1,column_33,Redfin3_1+column_33,duration
Redfin3_1,column_40,Redfin3_1+column_40,type
Redfin3_1,column_44,Redfin3_1+column_44,state
Redfin3_1,column_45,Redfin3_1+column_45,state
Redfin3_2,column_4,Redfin3_2+column_4,city
Redfin3_2,column_39,Redfin3_2+column_39,region
Redfin3_2,column_40,Redfin3_2+column_40,type
Redfin3_2,column_45,Redfin3_2+column_45,state
Redfin4_1,column_40,Redfin4_1+column_40,region
Redfin4_1,column_45,Redfin4_1+column_45,state
Taxpayer_1,column_12,Taxpayer_1+column_12,code
Taxpayer_1,column_13,Taxpayer_1+column_13,city
Taxpayer_1,column_14,Taxpayer_1+column_14,country
Taxpayer_10,column_12,Taxpayer_10+column_12,code
Taxpayer_10,column_16,Taxpayer_10+column_16,gender
Taxpayer_10,column_17,Taxpayer_10+column_17,name
Taxpayer_10,column_19,Taxpayer_10+column_19,state
Taxpayer_2,column_12,Taxpayer_2+column_12,code
Taxpayer_2,column_13,Taxpayer_2+column_13,city
Taxpayer_2,column_14,Taxpayer_2+column_14,country
Taxpayer_2,column_16,Taxpayer_2+column_16,gender
Taxpayer_2,column_17,Taxpayer_2+column_17,name
Taxpayer_2,column_19,Taxpayer_2+column_19,state
Taxpayer_3,column_12,Taxpayer_3+column_12,code
Taxpayer_3,column_13,Taxpayer_3+column_13,city
Taxpayer_3,column_16,Taxpayer_3+column_16,gender
Taxpayer_3,column_17,Taxpayer_3+column_17,name
Taxpayer_4,column_13,Taxpayer_4+column_13,city
Taxpayer_4,column_14,Taxpayer_4+column_14,country
Taxpayer_4,column_16,Taxpayer_4+column_16,gender
Taxpayer_5,column_12,Taxpayer_5+column_12,code
Taxpayer_5,column_14,Taxpayer_5+column_14,country
Taxpayer_5,column_16,Taxpayer_5+column_16,gender
Taxpayer_5,column_17,Taxpayer_5+column_17,name
Taxpayer_5,column_19,Taxpayer_5+column_19,state
Taxpayer_6,column_14,Taxpayer_6+column_14,country
Taxpayer_6,column_17,Taxpayer_6+column_17,name
Taxpayer_6,column_19,Taxpayer_6+column_19,state
Taxpayer_7,column_12,Taxpayer_7+column_12,code
Taxpayer_7,column_13,Taxpayer_7+column_13,city
Taxpayer_7,column_14,Taxpayer_7+column_14,country
Taxpayer_7,column_17,Taxpayer_7+column_17,name
Taxpayer_7,column_19,Taxpayer_7+column_19,state
Taxpayer_8,column_13,Taxpayer_8+column_13,city
Taxpayer_8,column_14,Taxpayer_8+column_14,country
Taxpayer_8,column_16,Taxpayer_8+column_16,gender
Taxpayer_8,column_19,Taxpayer_8+column_19,state
Taxpayer_9,column_12,Taxpayer_9+column_12,code
Taxpayer_9,column_13,Taxpayer_9+column_13,city
Taxpayer_9,column_14,Taxpayer_9+column_14,country
Taxpayer_9,column_16,Taxpayer_9+column_16,gender
Taxpayer_9,column_17,Taxpayer_9+column_17,name
Taxpayer_9,column_19,Taxpayer_9+column_19,state
TrainsUK1_2,column_11,TrainsUK1_2+column_11,location
TrainsUK1_2,column_12,TrainsUK1_2+column_12,location
TrainsUK1_2,column_16,TrainsUK1_2+column_16,location
TrainsUK1_2,column_23,TrainsUK1_2+column_23,description
TrainsUK1_3,column_7,TrainsUK1_3+column_7,operator
TrainsUK1_3,column_8,TrainsUK1_3+column_8,operator
