table,column,dataset_id,predicted_semantic_type
CommonGovernment_9,column_42,CommonGovernment_9+column_42,description
CommonGovernment_9,column_44,CommonGovernment_9+column_44,description
Corporations_1,column_18,Corporations_1+column_18,name
Euro2016_1,column_2,Euro2016_1+column_2,language
HashTags_1,column_4,HashTags_1+column_4,language
HashTags_1,column_37,HashTags_1+column_37,address
HashTags_1,column_38,HashTags_1+column_38,address
HashTags_1,column_39,HashTags_1+column_39,address
HashTags_1,column_42,HashTags_1+column_42,address
HashTags_1,column_48,HashTags_1+column_48,description
HashTags_1,column_55,HashTags_1+column_55,language
HashTags_1,column_58,HashTags_1+column_58,name
Hatred_1,column_0,Hatred_1+column_0,city
Hatred_1,column_10,Hatred_1+column_10,gender
Hatred_1,column_20,Hatred_1+column_20,name
Hatred_1,column_25,Hatred_1+column_25,state
Hatred_1,column_30,Hatred_1+column_30,description
IGlocations1_1,column_3,IGlocations1_1+column_3,city
IGlocations1_1,column_17,IGlocations1_1+column_17,state
IGlocations2_1,column_3,IGlocations2_1+column_3,country
IGlocations2_1,column_13,IGlocations2_1+column_13,state
IGlocations2_2,column_2,IGlocations2_2+column_2,city
IGlocations2_2,column_3,IGlocations2_2+column_3,country
IGlocations2_2,column_13,IGlocations2_2+column_13,state
IUBLibrary_1,column_12,IUBLibrary_1+column_12,language
IUBLibrary_1,column_23,IUBLibrary_1+column_23,type
Medicare1_1,column_12,Medicare1_1+column_12,city
Medicare1_1,column_15,Medicare1_1+column_15,state
Medicare1_1,column_25,Medicare1_1+column_25,day
Medicare1_2,column_12,Medicare1_2+column_12,city
Medicare1_2,column_14,Medicare1_2+column_14,organisation
Medicare1_2,column_20,Medicare1_2+column_20,day
Medicare1_2,column_25,Medicare1_2+column_25,day
Medicare2_1,column_6,Medicare2_1+column_6,code
Medicare2_1,column_12,Medicare2_1+column_12,code
Medicare2_1,column_14,Medicare2_1+column_14,country
Medicare2_1,column_16,Medicare2_1+column_16,gender
Medicare2_1,column_19,Medicare2_1+column_19,state
Medicare2_1,column_20,Medicare2_1+column_20,address
Medicare2_1,column_24,Medicare2_1+column_24,type
Medicare2_2,column_13,Medicare2_2+column_13,city
Medicare2_2,column_14,Medicare2_2+column_14,country
Medicare2_2,column_16,Medicare2_2+column_16,gender
Medicare2_2,column_20,Medicare2_2+column_20,address
Medicare3_1,column_12,Medicare3_1+column_12,code
Medicare3_1,column_13,Medicare3_1+column_13,city
Medicare3_1,column_16,Medicare3_1+column_16,gender
Medicare3_1,column_17,Medicare3_1+column_17,organisation
Medicare3_1,column_19,Medicare3_1+column_19,state
Medicare3_1,column_25,Medicare3_1+column_25,type
MedPayment1_1,column_12,MedPayment1_1+column_12,code
MedPayment1_1,column_13,MedPayment1_1+column_13,city
MedPayment1_1,column_14,MedPayment1_1+column_14,country
MedPayment1_1,column_19,MedPayment1_1+column_19,state
MedPayment1_1,column_20,MedPayment1_1+column_20,address
MedPayment2_1,column_12,MedPayment2_1+column_12,code
MedPayment2_1,column_13,MedPayment2_1+column_13,city
MedPayment2_1,column_14,MedPayment2_1+column_14,country
MedPayment2_1,column_17,MedPayment2_1+column_17,organisation
MedPayment2_1,column_19,MedPayment2_1+column_19,state
MedPayment2_1,column_20,MedPayment2_1+column_20,address
MedPayment2_1,column_24,MedPayment2_1+column_24,type
MLB_1,column_37,MLB_1+column_37,team
MLB_1,column_40,MLB_1+column_40,teamName
MLB_1,column_45,MLB_1+column_45,year
MLB_10,column_29,MLB_10+column_29,team
MLB_11,column_30,MLB_11+column_30,position
MLB_11,column_32,MLB_11+column_32,teamName
MLB_11,column_37,MLB_11+column_37,year
MLB_12,column_37,MLB_12+column_37,team
MLB_12,column_40,MLB_12+column_40,teamName
MLB_12,column_45,MLB_12+column_45,year
MLB_13,column_40,MLB_13+column_40,teamName
MLB_13,column_45,MLB_13+column_45,year
MLB_14,column_40,MLB_14+column_40,teamName
MLB_14,column_45,MLB_14+column_45,year
MLB_15,column_58,MLB_15+column_58,team
MLB_15,column_60,MLB_15+column_60,teamName
MLB_15,column_65,MLB_15+column_65,year
MLB_16,column_56,MLB_16+column_56,team
MLB_16,column_58,MLB_16+column_58,team
MLB_16,column_60,MLB_16+column_60,teamName
MLB_16,column_65,MLB_16+column_65,year
MLB_17,column_58,MLB_17+column_58,team
MLB_17,column_65,MLB_17+column_65,year
MLB_18,column_60,MLB_18+column_60,teamName
MLB_18,column_65,MLB_18+column_65,year
MLB_19,column_52,MLB_19+column_52,teamName
MLB_2,column_1,MLB_2+column_1,description
MLB_2,column_4,MLB_2+column_4,type
MLB_2,column_6,MLB_2+column_6,day
MLB_2,column_9,MLB_2+column_9,team
MLB_2,column_22,MLB_2+column_22,year
MLB_20,column_50,MLB_20+column_50,team
MLB_20,column_52,MLB_20+column_52,teamName
MLB_20,column_58,MLB_20+column_58,year
MLB_21,column_52,MLB_21+column_52,teamName
MLB_21,column_58,MLB_21+column_58,year
MLB_22,column_53,MLB_22+column_53,teamName
MLB_22,column_58,MLB_22+column_58,year
MLB_23,column_51,MLB_23+column_51,team
MLB_23,column_53,MLB_23+column_53,teamName
MLB_23,column_58,MLB_23+column_58,year
MLB_24,column_51,MLB_24+column_51,team
MLB_24,column_53,MLB_24+column_53,teamName
MLB_24,column_58,MLB_24+column_58,year
MLB_25,column_50,MLB_25+column_50,team
MLB_25,column_53,MLB_25+column_53,teamName
MLB_25,column_58,MLB_25+column_58,year
MLB_26,column_50,MLB_26+column_50,team
MLB_26,column_53,MLB_26+column_53,teamName
MLB_26,column_58,MLB_26+column_58,year
MLB_27,column_50,MLB_27+column_50,team
MLB_28,column_50,MLB_28+column_50,team
MLB_28,column_53,MLB_28+column_53,teamName
MLB_28,column_58,MLB_28+column_58,year
MLB_29,column_50,MLB_29+column_50,team
MLB_29,column_53,MLB_29+column_53,teamName
MLB_29,column_58,MLB_29+column_58,year
MLB_3,column_1,MLB_3+column_1,description
MLB_3,column_2,MLB_3+column_2,team
MLB_3,column_4,MLB_3+column_4,type
MLB_3,column_9,MLB_3+column_9,team
MLB_30,column_50,MLB_30+column_50,team
MLB_30,column_53,MLB_30+column_53,teamName
MLB_30,column_58,MLB_30+column_58,year
MLB_31,column_57,MLB_31+column_57,year
MLB_32,column_52,MLB_32+column_52,teamName
MLB_32,column_57,MLB_32+column_57,year
MLB_33,column_57,MLB_33+column_57,year
MLB_34,column_52,MLB_34+column_52,teamName
MLB_34,column_57,MLB_34+column_57,year
MLB_35,column_50,MLB_35+column_50,team
MLB_35,column_52,MLB_35+column_52,teamName
MLB_35,column_57,MLB_35+column_57,year
MLB_36,column_52,MLB_36+column_52,teamName
MLB_36,column_57,MLB_36+column_57,year
MLB_37,column_52,MLB_37+column_52,teamName
MLB_37,column_57,MLB_37+column_57,year
MLB_38,column_38,MLB_38+column_38,team
MLB_38,column_41,MLB_38+column_41,teamName
MLB_38,column_46,MLB_38+column_46,year
MLB_39,column_38,MLB_39+column_38,team
MLB_39,column_41,MLB_39+column_41,teamName
MLB_39,column_46,MLB_39+column_46,year
MLB_4,column_1,MLB_4+column_1,description
MLB_4,column_2,MLB_4+column_2,team
MLB_4,column_6,MLB_4+column_6,day
MLB_40,column_38,MLB_40+column_38,team
MLB_40,column_41,MLB_40+column_41,teamName
MLB_40,column_46,MLB_40+column_46,year
MLB_41,column_48,MLB_41+column_48,team
MLB_41,column_50,MLB_41+column_50,teamName
MLB_41,column_55,MLB_41+column_55,year
MLB_42,column_48,MLB_42+column_48,team
MLB_42,column_55,MLB_42+column_55,year
MLB_43,column_48,MLB_43+column_48,team
MLB_43,column_55,MLB_43+column_55,year
MLB_44,column_48,MLB_44+column_48,team
MLB_44,column_55,MLB_44+column_55,year
MLB_45,column_63,MLB_45+column_63,year
MLB_46,column_58,MLB_46+column_58,teamName
MLB_46,column_63,MLB_46+column_63,year
MLB_47,column_63,MLB_47+column_63,year
MLB_48,column_56,MLB_48+column_56,team
MLB_48,column_58,MLB_48+column_58,teamName
MLB_49,column_54,MLB_49+column_54,teamName
MLB_49,column_59,MLB_49+column_59,year
MLB_5,column_1,MLB_5+column_1,description
MLB_5,column_2,MLB_5+column_2,team
MLB_5,column_5,MLB_5+column_5,type
MLB_5,column_8,MLB_5+column_8,day
MLB_5,column_11,MLB_5+column_11,day
MLB_50,column_59,MLB_50+column_59,year
MLB_51,column_54,MLB_51+column_54,teamName
MLB_51,column_59,MLB_51+column_59,year
MLB_52,column_15,MLB_52+column_15,year
MLB_53,column_56,MLB_53+column_56,team
MLB_53,column_58,MLB_53+column_58,teamName
MLB_53,column_63,MLB_53+column_63,year
MLB_54,column_56,MLB_54+column_56,team
MLB_54,column_63,MLB_54+column_63,year
MLB_55,column_56,MLB_55+column_56,team
MLB_55,column_58,MLB_55+column_58,teamName
MLB_55,column_63,MLB_55+column_63,year
MLB_56,column_56,MLB_56+column_56,team
MLB_56,column_58,MLB_56+column_58,teamName
MLB_56,column_63,MLB_56+column_63,year
MLB_57,column_22,MLB_57+column_22,year
MLB_58,column_65,MLB_58+column_65,year
MLB_59,column_59,MLB_59+column_59,teamName
MLB_59,column_65,MLB_59+column_65,year
MLB_6,column_1,MLB_6+column_1,description
MLB_6,column_2,MLB_6+column_2,team
MLB_6,column_11,MLB_6+column_11,day
MLB_6,column_12,MLB_6+column_12,team
MLB_6,column_27,MLB_6+column_27,year
MLB_60,column_65,MLB_60+column_65,year
MLB_61,column_59,MLB_61+column_59,teamName
MLB_61,column_65,MLB_61+column_65,year
MLB_62,column_59,MLB_62+column_59,teamName
MLB_63,column_52,MLB_63+column_52,day
MLB_63,column_58,MLB_63+column_58,team
MLB_63,column_59,MLB_63+column_59,teamName
MLB_63,column_64,MLB_63+column_64,year
MLB_64,column_52,MLB_64+column_52,day
MLB_64,column_56,MLB_64+column_56,team
MLB_64,column_58,MLB_64+column_58,team
MLB_64,column_59,MLB_64+column_59,teamName
MLB_64,column_64,MLB_64+column_64,year
MLB_65,column_52,MLB_65+column_52,day
MLB_65,column_56,MLB_65+column_56,team
MLB_65,column_58,MLB_65+column_58,team
MLB_65,column_59,MLB_65+column_59,teamName
MLB_65,column_64,MLB_65+column_64,year
MLB_66,column_1,MLB_66+column_1,description
MLB_66,column_2,MLB_66+column_2,team
MLB_66,column_5,MLB_66+column_5,type
MLB_66,column_8,MLB_66+column_8,day
MLB_66,column_13,MLB_66+column_13,team
MLB_66,column_29,MLB_66+column_29,year
MLB_67,column_1,MLB_67+column_1,description
MLB_67,column_4,MLB_67+column_4,type
MLB_68,column_1,MLB_68+column_1,description
MLB_68,column_2,MLB_68+column_2,team
MLB_68,column_5,MLB_68+column_5,type
MLB_68,column_8,MLB_68+column_8,day
MLB_68,column_11,MLB_68+column_11,day
MLB_68,column_27,MLB_68+column_27,year
MLB_7,column_29,MLB_7+column_29,team
MLB_7,column_32,MLB_7+column_32,teamName
MLB_7,column_37,MLB_7+column_37,year
MLB_9,column_29,MLB_9+column_29,team
MLB_9,column_37,MLB_9+column_37,year
NYC_1,column_5,NYC_1+column_5,address
NYC_1,column_7,NYC_1+column_7,city
NYC_1,column_16,NYC_1+column_16,address
NYC_1,column_18,NYC_1+column_18,address
NYC_1,column_19,NYC_1+column_19,address
NYC_1,column_27,NYC_1+column_27,location
NYC_1,column_31,NYC_1+column_31,address
NYC_1,column_35,NYC_1+column_35,address
NYC_1,column_36,NYC_1+column_36,address
NYC_1,column_43,NYC_1+column_43,address
NYC_2,column_5,NYC_2+column_5,address
NYC_2,column_7,NYC_2+column_7,city
NYC_2,column_16,NYC_2+column_16,address
NYC_2,column_19,NYC_2+column_19,address
NYC_2,column_27,NYC_2+column_27,location
NYC_2,column_31,NYC_2+column_31,address
NYC_2,column_37,NYC_2+column_37,address
NYC_2,column_38,NYC_2+column_38,address
NYC_2,column_42,NYC_2+column_42,address
NYC_2,column_43,NYC_2+column_43,address
PanCreactomy1_1,column_12,PanCreactomy1_1+column_12,code
PanCreactomy1_1,column_14,PanCreactomy1_1+column_14,country
PanCreactomy1_1,column_16,PanCreactomy1_1+column_16,gender
PanCreactomy1_1,column_17,PanCreactomy1_1+column_17,organisation
PanCreactomy1_1,column_25,PanCreactomy1_1+column_25,type
PanCreactomy2_1,column_6,PanCreactomy2_1+column_6,description
PanCreactomy2_1,column_13,PanCreactomy2_1+column_13,city
PanCreactomy2_1,column_14,PanCreactomy2_1+column_14,country
PanCreactomy2_1,column_16,PanCreactomy2_1+column_16,gender
PanCreactomy2_1,column_25,PanCreactomy2_1+column_25,type
PanCreactomy2_2,column_6,PanCreactomy2_2+column_6,description
PanCreactomy2_2,column_12,PanCreactomy2_2+column_12,code
PanCreactomy2_2,column_16,PanCreactomy2_2+column_16,gender
PanCreactomy2_2,column_17,PanCreactomy2_2+column_17,organisation
PanCreactomy2_2,column_19,PanCreactomy2_2+column_19,state
PanCreactomy2_2,column_25,PanCreactomy2_2+column_25,type
Physicians_1,column_13,Physicians_1+column_13,city
Physicians_1,column_14,Physicians_1+column_14,country
Physicians_1,column_16,Physicians_1+column_16,gender
Physicians_1,column_17,Physicians_1+column_17,organisation
Physicians_1,column_19,Physicians_1+column_19,state
Physicians_1,column_24,Physicians_1+column_24,type
Provider_1,column_6,Provider_1+column_6,code
Provider_1,column_12,Provider_1+column_12,code
Provider_1,column_13,Provider_1+column_13,city
Provider_1,column_14,Provider_1+column_14,country
Provider_1,column_16,Provider_1+column_16,gender
Provider_1,column_17,Provider_1+column_17,organisation
Provider_1,column_24,Provider_1+column_24,type
Provider_2,column_6,Provider_2+column_6,code
Provider_2,column_12,Provider_2+column_12,code
Provider_2,column_13,Provider_2+column_13,city
Provider_2,column_14,Provider_2+column_14,country
Provider_2,column_16,Provider_2+column_16,gender
Provider_2,column_19,Provider_2+column_19,state
Provider_2,column_24,Provider_2+column_24,type
Provider_3,column_6,Provider_3+column_6,code
Provider_3,column_12,Provider_3+column_12,code
Provider_3,column_13,Provider_3+column_13,city
Provider_3,column_16,Provider_3+column_16,gender
Provider_3,column_17,Provider_3+column_17,organisation
Provider_3,column_19,Provider_3+column_19,state
Provider_3,column_24,Provider_3+column_24,type
Provider_4,column_6,Provider_4+column_6,code
Provider_4,column_12,Provider_4+column_12,code
Provider_4,column_13,Provider_4+column_13,city
Provider_4,column_14,Provider_4+column_14,country
Provider_4,column_16,Provider_4+column_16,gender
Provider_4,column_24,Provider_4+column_24,type
Provider_5,column_6,Provider_5+column_6,code
Provider_5,column_16,Provider_5+column_16,gender
Provider_5,column_17,Provider_5+column_17,organisation
Provider_5,column_19,Provider_5+column_19,state
Provider_5,column_24,Provider_5+column_24,type
Provider_6,column_6,Provider_6+column_6,code
Provider_6,column_12,Provider_6+column_12,code
Provider_6,column_13,Provider_6+column_13,city
Provider_6,column_14,Provider_6+column_14,country
Provider_6,column_16,Provider_6+column_16,gender
Provider_6,column_17,Provider_6+column_17,organisation
Provider_6,column_19,Provider_6+column_19,state
Provider_6,column_24,Provider_6+column_24,type
Provider_7,column_6,Provider_7+column_6,code
Provider_7,column_12,Provider_7+column_12,code
Provider_7,column_13,Provider_7+column_13,city
Provider_7,column_16,Provider_7+column_16,gender
Provider_8,column_12,Provider_8+column_12,code
Provider_8,column_13,Provider_8+column_13,city
Provider_8,column_14,Provider_8+column_14,country
Provider_8,column_16,Provider_8+column_16,gender
Provider_8,column_19,Provider_8+column_19,state
RealEstate1_1,column_1,RealEstate1_1+column_1,address
RealEstate1_1,column_5,RealEstate1_1+column_5,duration
RealEstate1_1,column_26,RealEstate1_1+column_26,year
RealEstate1_2,column_0,RealEstate1_2+column_0,address
RealEstate1_2,column_1,RealEstate1_2+column_1,address
RealEstate1_2,column_2,RealEstate1_2+column_2,county
RealEstate1_2,column_26,RealEstate1_2+column_26,year
RealEstate2_1,column_1,RealEstate2_1+column_1,address
RealEstate2_1,column_2,RealEstate2_1+column_2,county
RealEstate2_1,column_6,RealEstate2_1+column_6,duration
RealEstate2_1,column_14,RealEstate2_1+column_14,region
RealEstate2_1,column_26,RealEstate2_1+column_26,city
RealEstate2_2,column_0,RealEstate2_2+column_0,address
RealEstate2_2,column_1,RealEstate2_2+column_1,address
RealEstate2_2,column_3,RealEstate2_2+column_3,county
RealEstate2_2,column_8,RealEstate2_2+column_8,location
RealEstate2_2,column_14,RealEstate2_2+column_14,region
RealEstate2_2,column_26,RealEstate2_2+column_26,city
RealEstate2_3,column_0,RealEstate2_3+column_0,address
RealEstate2_3,column_2,RealEstate2_3+column_2,county
RealEstate2_3,column_3,RealEstate2_3+column_3,county
RealEstate2_3,column_6,RealEstate2_3+column_6,duration
RealEstate2_3,column_8,RealEstate2_3+column_8,location
RealEstate2_3,column_18,RealEstate2_3+column_18,gender
RealEstate2_3,column_26,RealEstate2_3+column_26,city
RealEstate2_4,column_0,RealEstate2_4+column_0,address
RealEstate2_4,column_2,RealEstate2_4+column_2,county
RealEstate2_4,column_6,RealEstate2_4+column_6,duration
RealEstate2_4,column_8,RealEstate2_4+column_8,location
RealEstate2_4,column_18,RealEstate2_4+column_18,gender
RealEstate2_4,column_26,RealEstate2_4+column_26,city
RealEstate2_5,column_1,RealEstate2_5+column_1,address
RealEstate2_5,column_2,RealEstate2_5+column_2,county
RealEstate2_5,column_3,RealEstate2_5+column_3,county
RealEstate2_5,column_14,RealEstate2_5+column_14,region
RealEstate2_5,column_18,RealEstate2_5+column_18,gender
RealEstate2_5,column_26,RealEstate2_5+column_26,city
RealEstate2_6,column_0,RealEstate2_6+column_0,address
RealEstate2_6,column_1,RealEstate2_6+column_1,address
RealEstate2_6,column_14,RealEstate2_6+column_14,region
RealEstate2_6,column_18,RealEstate2_6+column_18,gender
RealEstate2_6,column_26,RealEstate2_6+column_26,city
RealEstate2_7,column_0,RealEstate2_7+column_0,address
RealEstate2_7,column_2,RealEstate2_7+column_2,county
RealEstate2_7,column_3,RealEstate2_7+column_3,county
RealEstate2_7,column_6,RealEstate2_7+column_6,duration
RealEstate2_7,column_8,RealEstate2_7+column_8,location
RealEstate2_7,column_14,RealEstate2_7+column_14,region
Redfin1_1,column_4,Redfin1_1+column_4,city
Redfin1_1,column_30,Redfin1_1+column_30,duration
Redfin1_1,column_36,Redfin1_1+column_36,region
Redfin1_1,column_41,Redfin1_1+column_41,state
Redfin1_1,column_42,Redfin1_1+column_42,state
Redfin1_2,column_4,Redfin1_2+column_4,city
Redfin1_2,column_30,Redfin1_2+column_30,duration
Redfin1_2,column_36,Redfin1_2+column_36,region
Redfin1_2,column_41,Redfin1_2+column_41,state
Redfin1_2,column_42,Redfin1_2+column_42,state
Redfin1_3,column_30,Redfin1_3+column_30,duration
Redfin1_3,column_36,Redfin1_3+column_36,region
Redfin1_4,column_36,Redfin1_4+column_36,region
Redfin1_4,column_42,Redfin1_4+column_42,state
Redfin2_1,column_4,Redfin2_1+column_4,city
Redfin2_1,column_36,Redfin2_1+column_36,region
Redfin2_1,column_41,Redfin2_1+column_41,state
Redfin2_2,column_36,Redfin2_2+column_36,region
Redfin2_3,column_4,Redfin2_3+column_4,city
Redfin2_3,column_42,Redfin2_3+column_42,state
Redfin3_1,column_4,Redfin3_1+column_4,city
Redfin3_1,column_39,Redfin3_1+column_39,region
Redfin3_1,column_44,Redfin3_1+column_44,state
Redfin3_2,column_39,Redfin3_2+column_39,region
Redfin3_2,column_44,Redfin3_2+column_44,state
Redfin3_2,column_45,Redfin3_2+column_45,state
Redfin4_1,column_4,Redfin4_1+column_4,city
Redfin4_1,column_34,Redfin4_1+column_34,duration
Redfin4_1,column_40,Redfin4_1+column_40,region
Redfin4_1,column_45,Redfin4_1+column_45,state
Redfin4_1,column_46,Redfin4_1+column_46,state
Taxpayer_1,column_6,Taxpayer_1+column_6,code
Taxpayer_1,column_12,Taxpayer_1+column_12,code
Taxpayer_1,column_13,Taxpayer_1+column_13,city
Taxpayer_1,column_16,Taxpayer_1+column_16,gender
Taxpayer_1,column_19,Taxpayer_1+column_19,state
Taxpayer_1,column_24,Taxpayer_1+column_24,type
Taxpayer_10,column_6,Taxpayer_10+column_6,code
Taxpayer_10,column_12,Taxpayer_10+column_12,code
Taxpayer_10,column_13,Taxpayer_10+column_13,city
Taxpayer_10,column_14,Taxpayer_10+column_14,country
Taxpayer_10,column_17,Taxpayer_10+column_17,organisation
Taxpayer_10,column_24,Taxpayer_10+column_24,type
Taxpayer_2,column_6,Taxpayer_2+column_6,code
Taxpayer_2,column_13,Taxpayer_2+column_13,city
Taxpayer_2,column_14,Taxpayer_2+column_14,country
Taxpayer_2,column_16,Taxpayer_2+column_16,gender
Taxpayer_2,column_17,Taxpayer_2+column_17,organisation
Taxpayer_2,column_24,Taxpayer_2+column_24,type
Taxpayer_3,column_12,Taxpayer_3+column_12,code
Taxpayer_3,column_16,Taxpayer_3+column_16,gender
Taxpayer_3,column_17,Taxpayer_3+column_17,organisation
Taxpayer_3,column_19,Taxpayer_3+column_19,state
Taxpayer_3,column_24,Taxpayer_3+column_24,type
Taxpayer_4,column_6,Taxpayer_4+column_6,code
Taxpayer_4,column_12,Taxpayer_4+column_12,code
Taxpayer_4,column_16,Taxpayer_4+column_16,gender
Taxpayer_4,column_17,Taxpayer_4+column_17,organisation
Taxpayer_4,column_19,Taxpayer_4+column_19,state
Taxpayer_5,column_6,Taxpayer_5+column_6,code
Taxpayer_5,column_13,Taxpayer_5+column_13,city
Taxpayer_5,column_14,Taxpayer_5+column_14,country
Taxpayer_5,column_16,Taxpayer_5+column_16,gender
Taxpayer_5,column_24,Taxpayer_5+column_24,type
Taxpayer_6,column_6,Taxpayer_6+column_6,code
Taxpayer_6,column_12,Taxpayer_6+column_12,code
Taxpayer_6,column_13,Taxpayer_6+column_13,city
Taxpayer_6,column_14,Taxpayer_6+column_14,country
Taxpayer_6,column_17,Taxpayer_6+column_17,organisation
Taxpayer_6,column_19,Taxpayer_6+column_19,state
Taxpayer_7,column_6,Taxpayer_7+column_6,code
Taxpayer_7,column_12,Taxpayer_7+column_12,code
Taxpayer_7,column_13,Taxpayer_7+column_13,city
Taxpayer_7,column_16,Taxpayer_7+column_16,gender
Taxpayer_7,column_17,Taxpayer_7+column_17,organisation
Taxpayer_7,column_24,Taxpayer_7+column_24,type
Taxpayer_8,column_6,Taxpayer_8+column_6,code
Taxpayer_8,column_12,Taxpayer_8+column_12,code
Taxpayer_8,column_14,Taxpayer_8+column_14,country
Taxpayer_8,column_17,Taxpayer_8+column_17,organisation
Taxpayer_8,column_19,Taxpayer_8+column_19,state
Taxpayer_9,column_6,Taxpayer_9+column_6,code
Taxpayer_9,column_12,Taxpayer_9+column_12,code
Taxpayer_9,column_14,Taxpayer_9+column_14,country
Taxpayer_9,column_16,Taxpayer_9+column_16,gender
Taxpayer_9,column_17,Taxpayer_9+column_17,organisation
