table,column,dataset_id,predicted_semantic_type
Medicare1_1,column_15,Medicare1_1+column_15,state
Medicare1_2,column_15,Medicare1_2+column_15,state
Medicare2_1,column_14,Medicare2_1+column_14,country
Medicare2_1,column_16,Medicare2_1+column_16,gender
Medicare2_2,column_16,Medicare2_2+column_16,gender
Medicare3_1,column_16,Medicare3_1+column_16,gender
Medicare3_1,column_19,Medicare3_1+column_19,state
MedPayment1_1,column_14,MedPayment1_1+column_14,country
MedPayment1_1,column_16,MedPayment1_1+column_16,gender
MedPayment1_1,column_19,MedPayment1_1+column_19,state
MedPayment2_1,column_14,MedPayment2_1+column_14,country
MedPayment2_1,column_16,MedPayment2_1+column_16,gender
MedPayment2_1,column_17,MedPayment2_1+column_17,name
MedPayment2_1,column_19,MedPayment2_1+column_19,state
MLB_10,column_30,MLB_10+column_30,position
MLB_10,column_37,MLB_10+column_37,year
MLB_11,column_29,MLB_11+column_29,team
MLB_11,column_30,MLB_11+column_30,position
MLB_11,column_37,MLB_11+column_37,year
MLB_12,column_37,MLB_12+column_37,team
MLB_12,column_45,MLB_12+column_45,year
MLB_13,column_45,MLB_13+column_45,year
MLB_14,column_45,MLB_14+column_45,year
MLB_15,column_56,MLB_15+column_56,team
MLB_15,column_58,MLB_15+column_58,team
MLB_15,column_65,MLB_15+column_65,year
MLB_16,column_58,MLB_16+column_58,team
MLB_17,column_65,MLB_17+column_65,year
MLB_18,column_56,MLB_18+column_56,team
MLB_18,column_58,MLB_18+column_58,team
MLB_18,column_65,MLB_18+column_65,year
MLB_19,column_58,MLB_19+column_58,year
MLB_1,column_45,MLB_1+column_45,year
MLB_20,column_58,MLB_20+column_58,year
MLB_21,column_58,MLB_21+column_58,year
MLB_22,column_51,MLB_22+column_51,team
MLB_22,column_58,MLB_22+column_58,year
MLB_23,column_51,MLB_23+column_51,team
MLB_24,column_58,MLB_24+column_58,year
MLB_25,column_50,MLB_25+column_50,team
MLB_25,column_58,MLB_25+column_58,year
MLB_26,column_50,MLB_26+column_50,team
MLB_26,column_58,MLB_26+column_58,year
MLB_27,column_50,MLB_27+column_50,team
MLB_27,column_58,MLB_27+column_58,year
MLB_28,column_58,MLB_28+column_58,year
MLB_29,column_50,MLB_29+column_50,team
MLB_29,column_58,MLB_29+column_58,year
MLB_2,column_22,MLB_2+column_22,year
MLB_30,column_50,MLB_30+column_50,team
MLB_31,column_57,MLB_31+column_57,year
MLB_32,column_50,MLB_32+column_50,team
MLB_32,column_57,MLB_32+column_57,year
MLB_33,column_50,MLB_33+column_50,team
MLB_33,column_57,MLB_33+column_57,year
MLB_34,column_57,MLB_34+column_57,year
MLB_35,column_50,MLB_35+column_50,team
MLB_35,column_57,MLB_35+column_57,year
MLB_36,column_50,MLB_36+column_50,team
MLB_36,column_57,MLB_36+column_57,year
MLB_37,column_57,MLB_37+column_57,year
MLB_38,column_46,MLB_38+column_46,year
MLB_39,column_38,MLB_39+column_38,team
MLB_39,column_46,MLB_39+column_46,year
MLB_3,column_22,MLB_3+column_22,year
MLB_4,column_22,MLB_4+column_22,year
MLB_40,column_46,MLB_40+column_46,year
MLB_41,column_55,MLB_41+column_55,year
MLB_42,column_48,MLB_42+column_48,team
MLB_44,column_55,MLB_44+column_55,year
MLB_45,column_63,MLB_45+column_63,year
MLB_47,column_63,MLB_47+column_63,year
MLB_49,column_59,MLB_49+column_59,year
MLB_50,column_59,MLB_50+column_59,year
MLB_53,column_56,MLB_53+column_56,team
MLB_53,column_63,MLB_53+column_63,year
MLB_54,column_56,MLB_54+column_56,team
MLB_54,column_63,MLB_54+column_63,year
MLB_55,column_56,MLB_55+column_56,team
MLB_55,column_63,MLB_55+column_63,year
MLB_56,column_63,MLB_56+column_63,year
MLB_59,column_65,MLB_59+column_65,year
MLB_5,column_11,MLB_5+column_11,day
MLB_5,column_27,MLB_5+column_27,year
MLB_6,column_27,MLB_6+column_27,year
MLB_63,column_52,MLB_63+column_52,day
MLB_63,column_56,MLB_63+column_56,team
MLB_63,column_64,MLB_63+column_64,year
MLB_64,column_52,MLB_64+column_52,day
MLB_64,column_56,MLB_64+column_56,team
MLB_64,column_64,MLB_64+column_64,year
MLB_65,column_52,MLB_65+column_52,day
MLB_65,column_56,MLB_65+column_56,team
MLB_65,column_64,MLB_65+column_64,year
MLB_67,column_22,MLB_67+column_22,year
MLB_68,column_11,MLB_68+column_11,day
MLB_68,column_27,MLB_68+column_27,year
MLB_7,column_30,MLB_7+column_30,position
MLB_7,column_37,MLB_7+column_37,year
MLB_8,column_29,MLB_8+column_29,team
MLB_8,column_30,MLB_8+column_30,position
MLB_8,column_37,MLB_8+column_37,year
MLB_9,column_29,MLB_9+column_29,team
NYC_1,column_16,NYC_1+column_16,continent
NYC_1,column_18,NYC_1+column_18,continent
NYC_1,column_19,NYC_1+column_19,continent
NYC_1,column_46,NYC_1+column_46,status
NYC_2,column_5,NYC_2+column_5,continent
NYC_2,column_16,NYC_2+column_16,continent
PanCreactomy1_1,column_14,PanCreactomy1_1+column_14,country
PanCreactomy1_1,column_16,PanCreactomy1_1+column_16,gender
PanCreactomy1_1,column_17,PanCreactomy1_1+column_17,name
PanCreactomy1_1,column_19,PanCreactomy1_1+column_19,state
PanCreactomy2_1,column_16,PanCreactomy2_1+column_16,gender
PanCreactomy2_1,column_17,PanCreactomy2_1+column_17,name
PanCreactomy2_1,column_19,PanCreactomy2_1+column_19,state
PanCreactomy2_2,column_14,PanCreactomy2_2+column_14,country
PanCreactomy2_2,column_16,PanCreactomy2_2+column_16,gender
PanCreactomy2_2,column_17,PanCreactomy2_2+column_17,name
Physicians_1,column_14,Physicians_1+column_14,country
Physicians_1,column_16,Physicians_1+column_16,gender
Physicians_1,column_17,Physicians_1+column_17,name
Physicians_1,column_19,Physicians_1+column_19,state
Provider_1,column_14,Provider_1+column_14,country
Provider_1,column_16,Provider_1+column_16,gender
Provider_1,column_17,Provider_1+column_17,name
Provider_1,column_19,Provider_1+column_19,state
Provider_2,column_14,Provider_2+column_14,country
Provider_2,column_16,Provider_2+column_16,gender
Provider_2,column_17,Provider_2+column_17,name
Provider_2,column_19,Provider_2+column_19,state
Provider_3,column_14,Provider_3+column_14,country
Provider_3,column_16,Provider_3+column_16,gender
Provider_3,column_17,Provider_3+column_17,name
Provider_4,column_14,Provider_4+column_14,country
Provider_4,column_17,Provider_4+column_17,name
Provider_4,column_19,Provider_4+column_19,state
Provider_5,column_16,Provider_5+column_16,gender
Provider_5,column_19,Provider_5+column_19,state
Provider_6,column_17,Provider_6+column_17,name
Provider_6,column_19,Provider_6+column_19,state
Provider_7,column_14,Provider_7+column_14,country
Provider_7,column_16,Provider_7+column_16,gender
Provider_8,column_14,Provider_8+column_14,country
Provider_8,column_16,Provider_8+column_16,gender
Provider_8,column_17,Provider_8+column_17,name
Provider_8,column_19,Provider_8+column_19,state
RealEstate1_1,column_0,RealEstate1_1+column_0,address
RealEstate1_1,column_1,RealEstate1_1+column_1,continent
RealEstate1_1,column_2,RealEstate1_1+column_2,county
RealEstate1_1,column_18,RealEstate1_1+column_18,city
RealEstate1_2,column_1,RealEstate1_2+column_1,continent
RealEstate1_2,column_2,RealEstate1_2+column_2,county
RealEstate1_2,column_12,RealEstate1_2+column_12,region
RealEstate1_2,column_18,RealEstate1_2+column_18,city
RealEstate2_1,column_0,RealEstate2_1+column_0,address
RealEstate2_1,column_1,RealEstate2_1+column_1,continent
RealEstate2_1,column_3,RealEstate2_1+column_3,county
RealEstate2_1,column_14,RealEstate2_1+column_14,region
RealEstate2_2,column_1,RealEstate2_2+column_1,continent
RealEstate2_2,column_2,RealEstate2_2+column_2,county
RealEstate2_2,column_14,RealEstate2_2+column_14,region
RealEstate2_2,column_20,RealEstate2_2+column_20,city
RealEstate2_3,column_1,RealEstate2_3+column_1,continent
RealEstate2_3,column_2,RealEstate2_3+column_2,county
RealEstate2_3,column_14,RealEstate2_3+column_14,region
RealEstate2_3,column_20,RealEstate2_3+column_20,city
RealEstate2_4,column_2,RealEstate2_4+column_2,county
RealEstate2_4,column_14,RealEstate2_4+column_14,region
RealEstate2_5,column_0,RealEstate2_5+column_0,address
RealEstate2_5,column_2,RealEstate2_5+column_2,county
RealEstate2_5,column_14,RealEstate2_5+column_14,region
RealEstate2_5,column_20,RealEstate2_5+column_20,city
RealEstate2_6,column_0,RealEstate2_6+column_0,address
RealEstate2_6,column_1,RealEstate2_6+column_1,continent
RealEstate2_6,column_2,RealEstate2_6+column_2,county
RealEstate2_7,column_0,RealEstate2_7+column_0,address
RealEstate2_7,column_1,RealEstate2_7+column_1,continent
RealEstate2_7,column_2,RealEstate2_7+column_2,county
RealEstate2_7,column_20,RealEstate2_7+column_20,city
Redfin1_1,column_30,Redfin1_1+column_30,duration
Redfin1_1,column_37,Redfin1_1+column_37,type
Redfin1_1,column_42,Redfin1_1+column_42,state
Redfin1_3,column_30,Redfin1_3+column_30,duration
Redfin1_3,column_42,Redfin1_3+column_42,state
Redfin1_4,column_30,Redfin1_4+column_30,duration
Redfin1_4,column_42,Redfin1_4+column_42,state
Redfin2_1,column_30,Redfin2_1+column_30,duration
Redfin2_1,column_37,Redfin2_1+column_37,type
Redfin2_1,column_42,Redfin2_1+column_42,state
Redfin2_2,column_30,Redfin2_2+column_30,duration
Redfin2_2,column_37,Redfin2_2+column_37,type
Redfin2_2,column_42,Redfin2_2+column_42,state
Redfin2_3,column_30,Redfin2_3+column_30,duration
Redfin2_3,column_37,Redfin2_3+column_37,type
Redfin2_3,column_42,Redfin2_3+column_42,state
Redfin3_1,column_33,Redfin3_1+column_33,duration
Redfin3_1,column_40,Redfin3_1+column_40,type
Redfin3_1,column_45,Redfin3_1+column_45,state
Redfin3_2,column_40,Redfin3_2+column_40,type
Redfin3_2,column_45,Redfin3_2+column_45,state
Redfin4_1,column_34,Redfin4_1+column_34,duration
Romance_2,column_8,Romance_2+column_8,continent
Romance_2,column_9,Romance_2+column_9,collection
Taxpayer_1,column_14,Taxpayer_1+column_14,country
Taxpayer_1,column_19,Taxpayer_1+column_19,state
Taxpayer_10,column_14,Taxpayer_10+column_14,country
Taxpayer_10,column_16,Taxpayer_10+column_16,gender
Taxpayer_10,column_17,Taxpayer_10+column_17,name
Taxpayer_10,column_19,Taxpayer_10+column_19,state
Taxpayer_2,column_14,Taxpayer_2+column_14,country
Taxpayer_2,column_16,Taxpayer_2+column_16,gender
Taxpayer_2,column_17,Taxpayer_2+column_17,name
Taxpayer_2,column_19,Taxpayer_2+column_19,state
Taxpayer_3,column_16,Taxpayer_3+column_16,gender
Taxpayer_3,column_17,Taxpayer_3+column_17,name
Taxpayer_4,column_14,Taxpayer_4+column_14,country
Taxpayer_4,column_16,Taxpayer_4+column_16,gender
Taxpayer_5,column_14,Taxpayer_5+column_14,country
Taxpayer_5,column_16,Taxpayer_5+column_16,gender
Taxpayer_5,column_17,Taxpayer_5+column_17,name
Taxpayer_5,column_19,Taxpayer_5+column_19,state
Taxpayer_6,column_14,Taxpayer_6+column_14,country
Taxpayer_6,column_17,Taxpayer_6+column_17,name
Taxpayer_6,column_19,Taxpayer_6+column_19,state
Taxpayer_7,column_14,Taxpayer_7+column_14,country
Taxpayer_7,column_17,Taxpayer_7+column_17,name
Taxpayer_7,column_19,Taxpayer_7+column_19,state
Taxpayer_8,column_14,Taxpayer_8+column_14,country
Taxpayer_8,column_16,Taxpayer_8+column_16,gender
Taxpayer_8,column_19,Taxpayer_8+column_19,state
Taxpayer_9,column_14,Taxpayer_9+column_14,country
Taxpayer_9,column_16,Taxpayer_9+column_16,gender
Taxpayer_9,column_17,Taxpayer_9+column_17,name
Taxpayer_9,column_19,Taxpayer_9+column_19,state
TrainsUK1_2,column_11,TrainsUK1_2+column_11,location
TrainsUK1_2,column_12,TrainsUK1_2+column_12,location
TrainsUK1_2,column_15,TrainsUK1_2+column_15,ranking
TrainsUK1_3,column_8,TrainsUK1_3+column_8,operator
TrainsUK1_3,column_11,TrainsUK1_3+column_11,location
TrainsUK1_3,column_12,TrainsUK1_3+column_12,location
TrainsUK1_4,column_8,TrainsUK1_4+column_8,operator
TrainsUK1_4,column_12,TrainsUK1_4+column_12,location
TrainsUK2_1,column_4,TrainsUK2_1+column_4,operator
TrainsUK2_1,column_7,TrainsUK2_1+column_7,location
TrainsUK2_1,column_10,TrainsUK2_1+column_10,location
TrainsUK2_2,column_7,TrainsUK2_2+column_7,location
TrainsUK2_2,column_10,TrainsUK2_2+column_10,location
Wins_2,column_529,Wins_2+column_529,weight
Wins_2,column_584,Wins_2+column_584,class
Wins_2,column_604,Wins_2+column_604,owner
Wins_3,column_604,Wins_3+column_604,owner
Wins_4,column_584,Wins_4+column_584,class
YaleLanguages_1,column_1,YaleLanguages_1+column_1,format
YaleLanguages_1,column_15,YaleLanguages_1+column_15,language
YaleLanguages_2,column_11,YaleLanguages_2+column_11,range
YaleLanguages_3,column_1,YaleLanguages_3+column_1,format
YaleLanguages_3,column_11,YaleLanguages_3+column_11,range
YaleLanguages_4,column_1,YaleLanguages_4+column_1,format
YaleLanguages_5,column_1,YaleLanguages_5+column_1,format
YaleLanguages_5,column_11,YaleLanguages_5+column_11,range
MLB_57,column_22,MLB_57+column_22,year
MLB_52,column_15,MLB_52+column_15,year
