table,column,dataset_id,predicted_semantic_type
MLB_47,column_63,MLB_47+column_63,year
MLB_48,column_63,MLB_48+column_63,year
MLB_49,column_59,MLB_49+column_59,year
MLB_50,column_59,MLB_50+column_59,year
MLB_51,column_59,MLB_51+column_59,year
MLB_55,column_63,MLB_55+column_63,year
MLB_59,column_65,MLB_59+column_65,year
MLB_5,column_2,MLB_5+column_2,team
MLB_5,column_8,MLB_5+column_8,day
MLB_5,column_12,MLB_5+column_12,team
MLB_5,column_27,MLB_5+column_27,year
MLB_6,column_2,MLB_6+column_2,team
MLB_6,column_27,MLB_6+column_27,year
MLB_60,column_65,MLB_60+column_65,year
MLB_62,column_65,MLB_62+column_65,year
MLB_63,column_58,MLB_63+column_58,team
MLB_64,column_58,MLB_64+column_58,team
MLB_64,column_64,MLB_64+column_64,year
MLB_66,column_2,MLB_66+column_2,team
MLB_66,column_8,MLB_66+column_8,day
MLB_66,column_13,MLB_66+column_13,team
MLB_66,column_29,MLB_66+column_29,year
MLB_67,column_9,MLB_67+column_9,team
MLB_67,column_22,MLB_67+column_22,year
MLB_68,column_2,MLB_68+column_2,team
MLB_68,column_12,MLB_68+column_12,team
MLB_68,column_27,MLB_68+column_27,year
MLB_7,column_30,MLB_7+column_30,position
MLB_7,column_37,MLB_7+column_37,year
MLB_8,column_30,MLB_8+column_30,position
MLB_9,column_37,MLB_9+column_37,year
NYC_1,column_2,NYC_1+column_2,organisation
NYC_1,column_5,NYC_1+column_5,continent
NYC_1,column_19,NYC_1+column_19,continent
NYC_2,column_5,NYC_2+column_5,continent
NYC_2,column_46,NYC_2+column_46,status
PanCreactomy1_1,column_14,PanCreactomy1_1+column_14,country
PanCreactomy1_1,column_16,PanCreactomy1_1+column_16,gender
PanCreactomy1_1,column_19,PanCreactomy1_1+column_19,state
PanCreactomy2_1,column_5,PanCreactomy2_1+column_5,code
PanCreactomy2_1,column_14,PanCreactomy2_1+column_14,country
PanCreactomy2_1,column_16,PanCreactomy2_1+column_16,gender
PanCreactomy2_1,column_19,PanCreactomy2_1+column_19,state
PanCreactomy2_2,column_5,PanCreactomy2_2+column_5,code
PanCreactomy2_2,column_14,PanCreactomy2_2+column_14,country
PanCreactomy2_2,column_19,PanCreactomy2_2+column_19,state
Physicians_1,column_6,Physicians_1+column_6,code
Physicians_1,column_14,Physicians_1+column_14,country
Physicians_1,column_19,Physicians_1+column_19,state
Provider_1,column_14,Provider_1+column_14,country
Provider_2,column_14,Provider_2+column_14,country
Provider_2,column_19,Provider_2+column_19,state
Provider_3,column_14,Provider_3+column_14,country
Provider_3,column_16,Provider_3+column_16,gender
Provider_3,column_19,Provider_3+column_19,state
Provider_4,column_16,Provider_4+column_16,gender
Provider_4,column_19,Provider_4+column_19,state
Provider_5,column_14,Provider_5+column_14,country
Provider_5,column_16,Provider_5+column_16,gender
Provider_5,column_19,Provider_5+column_19,state
Provider_6,column_14,Provider_6+column_14,country
Provider_6,column_19,Provider_6+column_19,state
Provider_7,column_16,Provider_7+column_16,gender
Provider_7,column_19,Provider_7+column_19,state
Provider_8,column_14,Provider_8+column_14,country
Provider_8,column_16,Provider_8+column_16,gender
Provider_8,column_19,Provider_8+column_19,state
RealEstate1_1,column_0,RealEstate1_1+column_0,address
RealEstate1_1,column_1,RealEstate1_1+column_1,continent
RealEstate1_2,column_0,RealEstate1_2+column_0,address
RealEstate1_2,column_1,RealEstate1_2+column_1,continent
RealEstate1_2,column_2,RealEstate1_2+column_2,county
RealEstate2_1,column_1,RealEstate2_1+column_1,continent
RealEstate2_1,column_2,RealEstate2_1+column_2,county
RealEstate2_1,column_3,RealEstate2_1+column_3,county
RealEstate2_1,column_6,RealEstate2_1+column_6,duration
RealEstate2_1,column_8,RealEstate2_1+column_8,location
RealEstate2_2,column_1,RealEstate2_2+column_1,continent
RealEstate2_3,column_0,RealEstate2_3+column_0,address
RealEstate2_3,column_1,RealEstate2_3+column_1,continent
RealEstate2_3,column_2,RealEstate2_3+column_2,county
RealEstate2_3,column_3,RealEstate2_3+column_3,county
RealEstate2_3,column_6,RealEstate2_3+column_6,duration
RealEstate2_4,column_1,RealEstate2_4+column_1,continent
RealEstate2_4,column_3,RealEstate2_4+column_3,county
RealEstate2_4,column_6,RealEstate2_4+column_6,duration
RealEstate2_4,column_8,RealEstate2_4+column_8,location
RealEstate2_5,column_0,RealEstate2_5+column_0,address
RealEstate2_5,column_1,RealEstate2_5+column_1,continent
RealEstate2_5,column_2,RealEstate2_5+column_2,county
RealEstate2_5,column_3,RealEstate2_5+column_3,county
RealEstate2_5,column_6,RealEstate2_5+column_6,duration
RealEstate2_5,column_8,RealEstate2_5+column_8,location
RealEstate2_6,column_0,RealEstate2_6+column_0,address
RealEstate2_6,column_1,RealEstate2_6+column_1,continent
RealEstate2_6,column_2,RealEstate2_6+column_2,county
RealEstate2_6,column_6,RealEstate2_6+column_6,duration
RealEstate2_6,column_8,RealEstate2_6+column_8,location
RealEstate2_7,column_0,RealEstate2_7+column_0,address
RealEstate2_7,column_1,RealEstate2_7+column_1,continent
RealEstate2_7,column_2,RealEstate2_7+column_2,county
RealEstate2_7,column_3,RealEstate2_7+column_3,county
RealEstate2_7,column_6,RealEstate2_7+column_6,duration
Redfin1_2,column_4,Redfin1_2+column_4,city
Redfin1_2,column_36,Redfin1_2+column_36,region
Redfin1_2,column_42,Redfin1_2+column_42,state
Redfin1_3,column_4,Redfin1_3+column_4,city
Redfin1_3,column_36,Redfin1_3+column_36,region
Redfin1_4,column_4,Redfin1_4+column_4,city
Redfin1_4,column_36,Redfin1_4+column_36,region
Redfin2_1,column_4,Redfin2_1+column_4,city
Redfin2_1,column_36,Redfin2_1+column_36,region
Redfin2_1,column_42,Redfin2_1+column_42,state
Redfin2_2,column_36,Redfin2_2+column_36,region
Redfin2_2,column_42,Redfin2_2+column_42,state
Redfin2_3,column_4,Redfin2_3+column_4,city
Redfin2_3,column_36,Redfin2_3+column_36,region
Redfin3_1,column_4,Redfin3_1+column_4,city
Redfin3_1,column_39,Redfin3_1+column_39,region
Redfin3_1,column_45,Redfin3_1+column_45,state
Redfin3_2,column_4,Redfin3_2+column_4,city
Redfin4_1,column_4,Redfin4_1+column_4,city
Redfin4_1,column_40,Redfin4_1+column_40,region
Redfin4_1,column_46,Redfin4_1+column_46,state
Romance_1,column_8,Romance_1+column_8,continent
Romance_1,column_9,Romance_1+column_9,collection
Romance_2,column_8,Romance_2+column_8,continent
Taxpayer_1,column_14,Taxpayer_1+column_14,country
Taxpayer_1,column_16,Taxpayer_1+column_16,gender
Taxpayer_1,column_19,Taxpayer_1+column_19,state
Taxpayer_10,column_14,Taxpayer_10+column_14,country
Taxpayer_10,column_16,Taxpayer_10+column_16,gender
Taxpayer_10,column_19,Taxpayer_10+column_19,state
Taxpayer_2,column_16,Taxpayer_2+column_16,gender
Taxpayer_3,column_14,Taxpayer_3+column_14,country
Taxpayer_3,column_16,Taxpayer_3+column_16,gender
Taxpayer_4,column_14,Taxpayer_4+column_14,country
Taxpayer_5,column_14,Taxpayer_5+column_14,country
Taxpayer_5,column_16,Taxpayer_5+column_16,gender
Taxpayer_5,column_19,Taxpayer_5+column_19,state
Taxpayer_6,column_16,Taxpayer_6+column_16,gender
Taxpayer_6,column_19,Taxpayer_6+column_19,state
Taxpayer_7,column_14,Taxpayer_7+column_14,country
Taxpayer_7,column_16,Taxpayer_7+column_16,gender
Taxpayer_7,column_19,Taxpayer_7+column_19,state
Taxpayer_8,column_14,Taxpayer_8+column_14,country
Taxpayer_9,column_14,Taxpayer_9+column_14,country
Taxpayer_9,column_16,Taxpayer_9+column_16,gender
Taxpayer_9,column_19,Taxpayer_9+column_19,state
TrainsUK1_2,column_15,TrainsUK1_2+column_15,ranking
TrainsUK1_3,column_8,TrainsUK1_3+column_8,operator
TrainsUK1_3,column_15,TrainsUK1_3+column_15,ranking
TrainsUK1_4,column_8,TrainsUK1_4+column_8,operator
TrainsUK2_1,column_4,TrainsUK2_1+column_4,operator
Wins_1,column_235,Wins_1+column_235,class
Wins_1,column_242,Wins_1+column_242,owner
Wins_2,column_604,Wins_2+column_604,owner
Wins_3,column_529,Wins_3+column_529,weight
Wins_3,column_597,Wins_3+column_597,class
Wins_4,column_529,Wins_4+column_529,weight
Wins_4,column_597,Wins_4+column_597,class
Wins_4,column_604,Wins_4+column_604,owner
YaleLanguages_1,column_15,YaleLanguages_1+column_15,language
YaleLanguages_2,column_1,YaleLanguages_2+column_1,format
YaleLanguages_3,column_10,YaleLanguages_3+column_10,range
YaleLanguages_4,column_1,YaleLanguages_4+column_1,format
YaleLanguages_4,column_10,YaleLanguages_4+column_10,range
YaleLanguages_5,column_1,YaleLanguages_5+column_1,format
MLB_57,column_22,MLB_57+column_22,year
MLB_52,column_15,MLB_52+column_15,year
