table,column,dataset_id,predicted_semantic_type
MLB_38,column_35,MLB_38+column_35,name
MLB_38,column_46,MLB_38+column_46,year
MLB_39,column_35,MLB_39+column_35,name
MLB_39,column_38,MLB_39+column_38,team
MLB_39,column_46,MLB_39+column_46,year
MLB_3,column_5,MLB_3+column_5,name
MLB_3,column_6,MLB_3+column_6,day
MLB_3,column_9,MLB_3+column_9,team
MLB_3,column_18,MLB_3+column_18,name
MLB_3,column_22,MLB_3+column_22,year
MLB_4,column_2,MLB_4+column_2,team
MLB_4,column_5,MLB_4+column_5,name
MLB_4,column_9,MLB_4+column_9,team
MLB_4,column_22,MLB_4+column_22,year
MLB_40,column_46,MLB_40+column_46,year
MLB_41,column_55,MLB_41+column_55,year
MLB_42,column_48,MLB_42+column_48,team
MLB_44,column_55,MLB_44+column_55,year
MLB_45,column_63,MLB_45+column_63,year
MLB_47,column_63,MLB_47+column_63,year
MLB_49,column_59,MLB_49+column_59,year
MLB_50,column_59,MLB_50+column_59,year
MLB_53,column_56,MLB_53+column_56,team
MLB_53,column_63,MLB_53+column_63,year
MLB_54,column_56,MLB_54+column_56,team
MLB_54,column_63,MLB_54+column_63,year
MLB_55,column_56,MLB_55+column_56,team
MLB_56,column_63,MLB_56+column_63,year
MLB_59,column_65,MLB_59+column_65,year
MLB_5,column_2,MLB_5+column_2,team
MLB_5,column_6,MLB_5+column_6,name
MLB_5,column_8,MLB_5+column_8,day
MLB_5,column_11,MLB_5+column_11,day
MLB_5,column_12,MLB_5+column_12,team
MLB_5,column_22,MLB_5+column_22,name
MLB_5,column_27,MLB_5+column_27,year
MLB_6,column_2,MLB_6+column_2,team
MLB_6,column_6,MLB_6+column_6,name
MLB_6,column_8,MLB_6+column_8,day
MLB_6,column_12,MLB_6+column_12,team
MLB_6,column_22,MLB_6+column_22,name
MLB_6,column_27,MLB_6+column_27,year
MLB_63,column_51,MLB_63+column_51,name
MLB_63,column_56,MLB_63+column_56,team
MLB_63,column_64,MLB_63+column_64,year
MLB_64,column_51,MLB_64+column_51,name
MLB_64,column_52,MLB_64+column_52,day
MLB_64,column_56,MLB_64+column_56,team
MLB_64,column_58,MLB_64+column_58,team
MLB_64,column_64,MLB_64+column_64,year
MLB_65,column_51,MLB_65+column_51,name
MLB_65,column_52,MLB_65+column_52,day
MLB_65,column_56,MLB_65+column_56,team
MLB_65,column_64,MLB_65+column_64,year
MLB_66,column_6,MLB_66+column_6,name
MLB_66,column_8,MLB_66+column_8,day
MLB_66,column_13,MLB_66+column_13,team
MLB_66,column_23,MLB_66+column_23,name
MLB_67,column_2,MLB_67+column_2,team
MLB_67,column_5,MLB_67+column_5,name
MLB_67,column_9,MLB_67+column_9,team
MLB_67,column_22,MLB_67+column_22,year
MLB_68,column_2,MLB_68+column_2,team
MLB_68,column_6,MLB_68+column_6,name
MLB_68,column_8,MLB_68+column_8,day
MLB_68,column_11,MLB_68+column_11,day
MLB_68,column_12,MLB_68+column_12,team
MLB_68,column_22,MLB_68+column_22,name
MLB_68,column_27,MLB_68+column_27,year
MLB_7,column_27,MLB_7+column_27,name
MLB_7,column_37,MLB_7+column_37,year
MLB_8,column_29,MLB_8+column_29,team
MLB_8,column_30,MLB_8+column_30,position
MLB_8,column_37,MLB_8+column_37,year
MLB_9,column_27,MLB_9+column_27,name
MLB_9,column_29,MLB_9+column_29,team
NYC_1,column_16,NYC_1+column_16,address
NYC_1,column_18,NYC_1+column_18,address
NYC_1,column_19,NYC_1+column_19,address
NYC_2,column_5,NYC_2+column_5,address
NYC_2,column_16,NYC_2+column_16,address
PanCreactomy1_1,column_12,PanCreactomy1_1+column_12,code
PanCreactomy1_1,column_14,PanCreactomy1_1+column_14,country
PanCreactomy1_1,column_16,PanCreactomy1_1+column_16,gender
PanCreactomy1_1,column_17,PanCreactomy1_1+column_17,name
PanCreactomy1_1,column_19,PanCreactomy1_1+column_19,state
PanCreactomy1_1,column_25,PanCreactomy1_1+column_25,type
PanCreactomy2_1,column_12,PanCreactomy2_1+column_12,code
PanCreactomy2_1,column_16,PanCreactomy2_1+column_16,gender
PanCreactomy2_1,column_17,PanCreactomy2_1+column_17,name
PanCreactomy2_1,column_19,PanCreactomy2_1+column_19,state
PanCreactomy2_1,column_25,PanCreactomy2_1+column_25,type
PanCreactomy2_2,column_12,PanCreactomy2_2+column_12,code
PanCreactomy2_2,column_14,PanCreactomy2_2+column_14,country
PanCreactomy2_2,column_16,PanCreactomy2_2+column_16,gender
PanCreactomy2_2,column_17,PanCreactomy2_2+column_17,name
PanCreactomy2_2,column_25,PanCreactomy2_2+column_25,type
Physicians_1,column_7,Physicians_1+column_7,description
Physicians_1,column_12,Physicians_1+column_12,code
Physicians_1,column_13,Physicians_1+column_13,city
Physicians_1,column_14,Physicians_1+column_14,country
Physicians_1,column_16,Physicians_1+column_16,gender
Physicians_1,column_17,Physicians_1+column_17,name
Physicians_1,column_19,Physicians_1+column_19,state
Physicians_1,column_24,Physicians_1+column_24,type
Provider_1,column_7,Provider_1+column_7,description
Provider_1,column_12,Provider_1+column_12,code
Provider_1,column_13,Provider_1+column_13,city
Provider_1,column_14,Provider_1+column_14,country
Provider_1,column_16,Provider_1+column_16,gender
Provider_1,column_17,Provider_1+column_17,name
Provider_1,column_19,Provider_1+column_19,state
Provider_1,column_24,Provider_1+column_24,type
Provider_2,column_7,Provider_2+column_7,description
Provider_2,column_12,Provider_2+column_12,code
Provider_2,column_13,Provider_2+column_13,city
Provider_2,column_14,Provider_2+column_14,country
Provider_2,column_16,Provider_2+column_16,gender
Provider_2,column_17,Provider_2+column_17,name
Provider_2,column_19,Provider_2+column_19,state
Provider_2,column_24,Provider_2+column_24,type
Provider_3,column_7,Provider_3+column_7,description
Provider_3,column_12,Provider_3+column_12,code
Provider_3,column_13,Provider_3+column_13,city
Provider_3,column_14,Provider_3+column_14,country
Provider_3,column_16,Provider_3+column_16,gender
Provider_3,column_17,Provider_3+column_17,name
Provider_3,column_24,Provider_3+column_24,type
Provider_4,column_7,Provider_4+column_7,description
Provider_4,column_12,Provider_4+column_12,code
Provider_4,column_13,Provider_4+column_13,city
Provider_4,column_14,Provider_4+column_14,country
Provider_4,column_17,Provider_4+column_17,name
Provider_4,column_24,Provider_4+column_24,type
Provider_5,column_7,Provider_5+column_7,description
Provider_5,column_12,Provider_5+column_12,code
Provider_5,column_13,Provider_5+column_13,city
Provider_5,column_19,Provider_5+column_19,state
Provider_5,column_24,Provider_5+column_24,type
Provider_6,column_7,Provider_6+column_7,description
Provider_6,column_12,Provider_6+column_12,code
Provider_6,column_17,Provider_6+column_17,name
Provider_6,column_19,Provider_6+column_19,state
Provider_7,column_12,Provider_7+column_12,code
Provider_7,column_13,Provider_7+column_13,city
Provider_7,column_16,Provider_7+column_16,gender
Provider_7,column_24,Provider_7+column_24,type
Provider_8,column_7,Provider_8+column_7,description
Provider_8,column_13,Provider_8+column_13,city
Provider_8,column_14,Provider_8+column_14,country
Provider_8,column_17,Provider_8+column_17,name
Provider_8,column_19,Provider_8+column_19,state
Provider_8,column_24,Provider_8+column_24,type
RealEstate1_1,column_0,RealEstate1_1+column_0,address
RealEstate1_1,column_1,RealEstate1_1+column_1,address
RealEstate1_1,column_11,RealEstate1_1+column_11,code
RealEstate1_1,column_18,RealEstate1_1+column_18,city
RealEstate1_2,column_1,RealEstate1_2+column_1,address
RealEstate1_2,column_2,RealEstate1_2+column_2,county
RealEstate1_2,column_11,RealEstate1_2+column_11,code
RealEstate1_2,column_12,RealEstate1_2+column_12,region
RealEstate1_2,column_18,RealEstate1_2+column_18,city
RealEstate2_1,column_0,RealEstate2_1+column_0,address
RealEstate2_1,column_1,RealEstate2_1+column_1,address
RealEstate2_1,column_8,RealEstate2_1+column_8,location
RealEstate2_1,column_14,RealEstate2_1+column_14,region
RealEstate2_2,column_2,RealEstate2_2+column_2,county
RealEstate2_2,column_13,RealEstate2_2+column_13,code
RealEstate2_2,column_14,RealEstate2_2+column_14,region
RealEstate2_2,column_17,RealEstate2_2+column_17,type
RealEstate2_2,column_20,RealEstate2_2+column_20,city
RealEstate2_3,column_1,RealEstate2_3+column_1,address
RealEstate2_3,column_2,RealEstate2_3+column_2,county
RealEstate2_3,column_8,RealEstate2_3+column_8,location
RealEstate2_3,column_13,RealEstate2_3+column_13,code
RealEstate2_3,column_14,RealEstate2_3+column_14,region
RealEstate2_3,column_17,RealEstate2_3+column_17,type
RealEstate2_3,column_20,RealEstate2_3+column_20,city
RealEstate2_4,column_2,RealEstate2_4+column_2,county
RealEstate2_4,column_13,RealEstate2_4+column_13,code
RealEstate2_4,column_14,RealEstate2_4+column_14,region
RealEstate2_4,column_17,RealEstate2_4+column_17,type
RealEstate2_5,column_0,RealEstate2_5+column_0,address
RealEstate2_5,column_2,RealEstate2_5+column_2,county
RealEstate2_5,column_8,RealEstate2_5+column_8,location
RealEstate2_5,column_13,RealEstate2_5+column_13,code
RealEstate2_5,column_14,RealEstate2_5+column_14,region
RealEstate2_5,column_17,RealEstate2_5+column_17,type
RealEstate2_5,column_20,RealEstate2_5+column_20,city
RealEstate2_6,column_0,RealEstate2_6+column_0,address
RealEstate2_6,column_1,RealEstate2_6+column_1,address
RealEstate2_6,column_8,RealEstate2_6+column_8,location
RealEstate2_6,column_13,RealEstate2_6+column_13,code
RealEstate2_6,column_17,RealEstate2_6+column_17,type
RealEstate2_7,column_0,RealEstate2_7+column_0,address
RealEstate2_7,column_2,RealEstate2_7+column_2,county
RealEstate2_7,column_13,RealEstate2_7+column_13,code
RealEstate2_7,column_20,RealEstate2_7+column_20,city
Redfin1_1,column_36,Redfin1_1+column_36,region
Redfin1_1,column_37,Redfin1_1+column_37,type
Redfin1_1,column_42,Redfin1_1+column_42,state
Redfin1_3,column_30,Redfin1_3+column_30,duration
Redfin1_3,column_42,Redfin1_3+column_42,state
Redfin1_4,column_36,Redfin1_4+column_36,region
Redfin1_4,column_42,Redfin1_4+column_42,state
Redfin2_1,column_30,Redfin2_1+column_30,duration
Redfin2_1,column_37,Redfin2_1+column_37,type
Redfin2_1,column_42,Redfin2_1+column_42,state
Redfin2_2,column_30,Redfin2_2+column_30,duration
Redfin2_2,column_36,Redfin2_2+column_36,region
Redfin2_2,column_37,Redfin2_2+column_37,type
Redfin2_2,column_42,Redfin2_2+column_42,state
Redfin2_3,column_30,Redfin2_3+column_30,duration
Redfin2_3,column_37,Redfin2_3+column_37,type
Redfin2_3,column_42,Redfin2_3+column_42,state
Redfin3_1,column_33,Redfin3_1+column_33,duration
Redfin3_1,column_40,Redfin3_1+column_40,type
Redfin3_1,column_45,Redfin3_1+column_45,state
Redfin3_2,column_39,Redfin3_2+column_39,region
Redfin3_2,column_40,Redfin3_2+column_40,type
Redfin3_2,column_45,Redfin3_2+column_45,state
Redfin4_1,column_40,Redfin4_1+column_40,region
Romance_2,column_8,Romance_2+column_8,address
Taxpayer_1,column_7,Taxpayer_1+column_7,description
Taxpayer_1,column_12,Taxpayer_1+column_12,code
Taxpayer_1,column_13,Taxpayer_1+column_13,city
Taxpayer_1,column_14,Taxpayer_1+column_14,country
Taxpayer_1,column_24,Taxpayer_1+column_24,type
Taxpayer_10,column_7,Taxpayer_10+column_7,description
Taxpayer_10,column_12,Taxpayer_10+column_12,code
Taxpayer_10,column_16,Taxpayer_10+column_16,gender
Taxpayer_10,column_17,Taxpayer_10+column_17,name
Taxpayer_10,column_19,Taxpayer_10+column_19,state
Taxpayer_10,column_24,Taxpayer_10+column_24,type
Taxpayer_2,column_7,Taxpayer_2+column_7,description
Taxpayer_2,column_12,Taxpayer_2+column_12,code
Taxpayer_2,column_13,Taxpayer_2+column_13,city
Taxpayer_2,column_14,Taxpayer_2+column_14,country
Taxpayer_2,column_16,Taxpayer_2+column_16,gender
Taxpayer_2,column_17,Taxpayer_2+column_17,name
Taxpayer_2,column_19,Taxpayer_2+column_19,state
Taxpayer_2,column_24,Taxpayer_2+column_24,type
Taxpayer_3,column_12,Taxpayer_3+column_12,code
Taxpayer_3,column_13,Taxpayer_3+column_13,city
Taxpayer_3,column_16,Taxpayer_3+column_16,gender
Taxpayer_3,column_17,Taxpayer_3+column_17,name
Taxpayer_3,column_24,Taxpayer_3+column_24,type
Taxpayer_4,column_7,Taxpayer_4+column_7,description
Taxpayer_4,column_14,Taxpayer_4+column_14,country
Taxpayer_4,column_16,Taxpayer_4+column_16,gender
Taxpayer_4,column_24,Taxpayer_4+column_24,type
Taxpayer_5,column_12,Taxpayer_5+column_12,code
Taxpayer_5,column_14,Taxpayer_5+column_14,country
Taxpayer_5,column_16,Taxpayer_5+column_16,gender
Taxpayer_5,column_17,Taxpayer_5+column_17,name
Taxpayer_5,column_19,Taxpayer_5+column_19,state
Taxpayer_6,column_7,Taxpayer_6+column_7,description
Taxpayer_6,column_14,Taxpayer_6+column_14,country
Taxpayer_6,column_17,Taxpayer_6+column_17,name
Taxpayer_6,column_19,Taxpayer_6+column_19,state
Taxpayer_6,column_24,Taxpayer_6+column_24,type
Taxpayer_7,column_12,Taxpayer_7+column_12,code
Taxpayer_7,column_13,Taxpayer_7+column_13,city
Taxpayer_7,column_14,Taxpayer_7+column_14,country
Taxpayer_7,column_17,Taxpayer_7+column_17,name
Taxpayer_7,column_19,Taxpayer_7+column_19,state
Taxpayer_7,column_24,Taxpayer_7+column_24,type
Taxpayer_8,column_7,Taxpayer_8+column_7,description
Taxpayer_8,column_13,Taxpayer_8+column_13,city
Taxpayer_8,column_14,Taxpayer_8+column_14,country
Taxpayer_8,column_16,Taxpayer_8+column_16,gender
Taxpayer_8,column_19,Taxpayer_8+column_19,state
Taxpayer_8,column_24,Taxpayer_8+column_24,type
Taxpayer_9,column_7,Taxpayer_9+column_7,description
Taxpayer_9,column_12,Taxpayer_9+column_12,code
Taxpayer_9,column_13,Taxpayer_9+column_13,city
Taxpayer_9,column_14,Taxpayer_9+column_14,country
Taxpayer_9,column_16,Taxpayer_9+column_16,gender
Taxpayer_9,column_17,Taxpayer_9+column_17,name
Taxpayer_9,column_19,Taxpayer_9+column_19,state
Taxpayer_9,column_24,Taxpayer_9+column_24,type
TrainsUK1_2,column_11,TrainsUK1_2+column_11,location
TrainsUK1_2,column_12,TrainsUK1_2+column_12,location
TrainsUK1_2,column_16,TrainsUK1_2+column_16,location
TrainsUK1_3,column_7,TrainsUK1_3+column_7,operator
TrainsUK1_3,column_11,TrainsUK1_3+column_11,location
TrainsUK1_3,column_12,TrainsUK1_3+column_12,location
TrainsUK1_3,column_16,TrainsUK1_3+column_16,location
TrainsUK1_4,column_7,TrainsUK1_4+column_7,operator
TrainsUK1_4,column_8,TrainsUK1_4+column_8,operator
TrainsUK2_1,column_7,TrainsUK2_1+column_7,location
TrainsUK2_1,column_10,TrainsUK2_1+column_10,location
TrainsUK2_2,column_7,TrainsUK2_2+column_7,location
TrainsUK2_2,column_10,TrainsUK2_2+column_10,location
Wins_1,column_235,Wins_1+column_235,class
Wins_2,column_584,Wins_2+column_584,class
Wins_2,column_597,Wins_2+column_597,class
Wins_3,column_594,Wins_3+column_594,name
Wins_4,column_584,Wins_4+column_584,class
Wins_4,column_594,Wins_4+column_594,name
YaleLanguages_1,column_1,YaleLanguages_1+column_1,format
YaleLanguages_2,column_8,YaleLanguages_2+column_8,class
YaleLanguages_2,column_11,YaleLanguages_2+column_11,range
YaleLanguages_3,column_1,YaleLanguages_3+column_1,format
YaleLanguages_4,column_5,YaleLanguages_4+column_5,class
YaleLanguages_4,column_10,YaleLanguages_4+column_10,range
YaleLanguages_5,column_5,YaleLanguages_5+column_5,class
YaleLanguages_5,column_10,YaleLanguages_5+column_10,range
MLB_57,column_22,MLB_57+column_22,year
MLB_52,column_15,MLB_52+column_15,year
